a121c0,39.54877950377383,-104.819580078125,1720476093
a6b3aa,39.49957378840042,-104.79766845703125,1720476093
a121c0,39.54877950377383,-104.819580078125,1720476093
a6b3aa,39.49934102721133,-104.797607421875,1720476094
a121c0,39.548309326171875,-104.81972072435462,1720476094
a6b3aa,39.49934102721133,-104.797607421875,1720476094
a121c0,39.54808122020657,-104.81982421875,1720476094
a6b3aa,39.49892205707097,-104.7974853515625,1720476094
a121c0,39.54789733886719,-104.81989984926969,1720476095
a6bf31,39.57911682128906,-104.853515625,1720476095
a6b3aa,39.49864196777344,-104.79738981827444,1720476095
a121c0,39.5476622500662,-104.8199462890625,1720476095
a6bf31,39.579254150390625,-104.853515625,1720476095
a6b3aa,39.49840998245498,-104.79736328125,1720476096
a121c0,39.5473829366393,-104.820068359375,1720476096
a6b3aa,39.49817722126589,-104.79730224609375,1720476096
a121c0,39.547243279925844,-104.82012939453125,1720476096
a121c0,39.547057070974574,-104.8201904296875,1720476097
a6b3aa,39.4979444600768,-104.7972412109375,1720476097
a6bf31,39.579736741922666,-104.853515625,1720476097
a121c0,39.546870862023304,-104.82025146484375,1720476097
a6b3aa,39.497758251125525,-104.79718017578125,1720476097
a6b3aa,39.497572042174255,-104.797119140625,1720476098
a121c0,39.546661376953125,-104.82031780740488,1720476098
a6b3aa,39.497339280985166,-104.79705810546875,1720476098
a121c0,39.54643249511719,-104.82043722401494,1720476098
a6b3aa,39.497339280985166,-104.79705810546875,1720476098
a121c0,39.546219130693856,-104.82049560546875,1720476099
a6bf31,39.58039855957031,-104.853515625,1720476099
a6b3aa,39.49692031084481,-104.79693603515625,1720476099
a121c0,39.546219130693856,-104.82049560546875,1720476099
a6bf31,39.58057468220339,-104.85345458984375,1720476099
a6b3aa,39.49692031084481,-104.79693603515625,1720476099
a121c0,39.54583740234375,-104.82061634893003,1720476100
a6b3aa,39.496490478515625,-104.79685244352922,1720476100
a121c0,39.54561395160222,-104.8206787109375,1720476100
a6b3aa,39.49626857951536,-104.79681396484375,1720476100
a121c0,39.54542774265095,-104.82073974609375,1720476100
a6b3aa,39.49603271484375,-104.79673302691916,1720476101
a121c0,39.54524230957031,-104.82085518215013,1720476101
a121c0,39.54505920410156,-104.82091489045516,1720476101
a121c0,39.54486911579714,-104.82098388671875,1720476102
a121c0,39.54458980237023,-104.821044921875,1720476102
a121c0,39.54437255859375,-104.82115372367528,1720476103
a121c0,39.544170832229874,-104.82122802734375,1720476103
a121c0,39.543891518802965,-104.8212890625,1720476104
a6bf31,39.582275390625,-104.853515625,1720476104
a121c0,39.543705309851696,-104.82135009765625,1720476104
a121c0,39.54342599642479,-104.8214111328125,1720476105
a121c0,39.54342599642479,-104.8214111328125,1720476105
a121c0,39.54304504394531,-104.82157168181047,1720476106
a121c0,39.54277038574219,-104.8216910984205,1720476106
a121c0,39.542633056640625,-104.82175080672553,1720476107
a121c0,39.54240184719279,-104.82183837890625,1720476107
a6bf31,39.58355402542373,-104.85357666015625,1720476108
a121c0,39.538770772643005,-104.8248291015625,1720476118
a121c0,39.538631115929554,-104.82501220703125,1720476118
a121c0,39.53851318359375,-104.82521388841712,1720476119
a121c0,39.53807248907574,-104.8260498046875,1720476120
a121c0,39.537139892578125,-104.8302293860394,1720476128
a121c0,39.537139892578125,-104.83052792756453,1720476129
a121c0,39.53709411621094,-104.83076676078466,1720476129
a121c0,39.53709411621094,-104.83112501061481,1720476130
a121c0,39.53700178760593,-104.83251953125,1720476132
a121c0,39.53700178760593,-104.83282470703125,1720476133
a121c0,39.53700256347656,-104.83345363451087,1720476134
a121c0,39.53700178760593,-104.833740234375,1720476135
a121c0,39.53700178760593,-104.833984375,1720476135
a121c0,39.53700178760593,-104.83428955078125,1720476136
a121c0,39.53700178760593,-104.83428955078125,1720476136
a121c0,39.53700178760593,-104.8348388671875,1720476137
a121c0,39.53700178760593,-104.8350830078125,1720476137
a121c0,39.53700178760593,-104.836181640625,1720476139
a121c0,39.53704833984375,-104.83643904976222,1720476140
a121c0,39.53704833984375,-104.836669921875,1720476140
a121c0,39.53704833984375,-104.836669921875,1720476140
a121c0,39.5371879965572,-104.8385009765625,1720476143
a121c0,39.5372314453125,-104.83876767365828,1720476144
a121c0,39.53723454879502,-104.83905029296875,1720476144
a121c0,39.53728110103284,-104.8392333984375,1720476145
a121c0,39.53742075774629,-104.840087890625,1720476146
a121c0,39.53782653808594,-104.84217104704484,1720476151
a121c0,39.537872314453125,-104.84240988026494,1720476151
a121c0,39.5379638671875,-104.84270842179006,1720476151
a121c0,39.53807248907574,-104.84295654296875,1720476152
a121c0,39.53811904131356,-104.8431396484375,1720476152
a121c0,39.53819274902344,-104.84336521314538,1720476153
a121c0,39.53830525026483,-104.84356689453125,1720476153
a121c0,39.538677668167374,-104.84454345703125,1720476155
a121c0,39.538956981594275,-104.84515380859375,1720476157
a121c0,39.53909663830773,-104.84539794921875,1720476157
a121c0,39.53919982910156,-104.8456341287364,1720476158
a121c0,39.53929138183594,-104.84575354534647,1720476158
a81ba7,39.57629187632415,-104.85345458984375,1720476169
a81ba7,39.580718994140625,-104.853515625,1720476181
a81ba7,39.58178504038665,-104.8536376953125,1720476184
a81ba7,39.58178504038665,-104.8536376953125,1720476184
a81ba7,39.582157458289196,-104.8536376953125,1720476185
a81ba7,39.582157458289196,-104.8536376953125,1720476185
a81ba7,39.58420575675318,-104.853759765625,1720476190
a81ba7,39.58434541346663,-104.853759765625,1720476191
a81ba7,39.58448507018008,-104.853759765625,1720476191
a79be3,39.52871548927436,-104.935302734375,1720476202
a6bf31,39.565445204912606,-104.8704833984375,1720476226
a6bf31,39.5651658914857,-104.87042236328125,1720476227
a6bf31,39.564422607421875,-104.87035336701766,1720476228
a6bf31,39.564239501953125,-104.87035336701766,1720476229
a6bf31,39.559952040850106,-104.869873046875,1720476238
a6bf31,39.55874168266684,-104.86981201171875,1720476241
a6bf31,39.55855547371557,-104.8697509765625,1720476241
a6bf31,39.55855547371557,-104.8697509765625,1720476241
a6bf31,39.558089951337394,-104.8697509765625,1720476242
a6bf31,39.558089951337394,-104.8697509765625,1720476242
a6bf31,39.5549709514036,-104.86944580078125,1720476249
a6bf31,39.5549709514036,-104.86944580078125,1720476249
a6bf31,39.55334162307998,-104.8692626953125,1720476252
a6bf31,39.54689025878906,-104.86856211786684,1720476267
a6bf31,39.546638100834215,-104.86859130859375,1720476268
a6bf31,39.544263936705505,-104.868408203125,1720476273
a6bf31,39.54400634765625,-104.86838299295175,1720476274
ad579b,39.51873779296875,-104.84850012737772,1720476274
ad579b,39.519378662109375,-104.84850012737772,1720476275
a6bf31,39.54034423828125,-104.86814415973166,1720476282
ad579b,39.525130966962394,-104.8487548828125,1720476284
ad579b,39.52587890625,-104.84879866890284,1720476285
ad579b,39.52748107910156,-104.84885837720788,1720476288
ad579b,39.527801513671875,-104.8489180855129,1720476288
ad579b,39.52825927734375,-104.8489180855129,1720476289
ad579b,39.52839660644531,-104.8489180855129,1720476289
a81ba7,39.575042724609375,-104.87357761548913,1720476290
ad579b,39.52880859375,-104.84893798828125,1720476290
a81ba7,39.57480220471398,-104.87359619140625,1720476290
ad579b,39.52913445941472,-104.8489990234375,1720476290
ad579b,39.52946032507945,-104.8489990234375,1720476291
a81ba7,39.574569443524894,-104.87359619140625,1720476291
ad579b,39.52946032507945,-104.8489990234375,1720476291
a81ba7,39.574569443524894,-104.87359619140625,1720476291
ad579b,39.52995300292969,-104.84903750212297,1720476292
a81ba7,39.574150473384535,-104.87353515625,1720476292
ad579b,39.530364990234375,-104.84903750212297,1720476292
a81ba7,39.574150473384535,-104.87353515625,1720476292
ad579b,39.53324890136719,-104.849156918733,1720476297
ad579b,39.53365002648305,-104.84918212890625,1720476297
ad579b,39.53406899662341,-104.84918212890625,1720476298
ad579b,39.53406899662341,-104.84918212890625,1720476298
ad579b,39.53498840332031,-104.84921662703803,1720476299
a81ba7,39.570648193359375,-104.873279073964,1720476300
ad579b,39.535675048828125,-104.84927633534306,1720476300
a81ba7,39.57042629435911,-104.87322998046875,1720476300
ad579b,39.53631591796875,-104.84927633534306,1720476301
aaa4b3,39.51434326171875,-104.84455937924591,1720476302
ad579b,39.53704833984375,-104.84930419921875,1720476302
aaa4b3,39.51544810149629,-104.84375,1720476303
ad579b,39.538212145789196,-104.849365234375,1720476304
ad579b,39.538863877118644,-104.84942626953125,1720476305
a81ba7,39.56822204589844,-104.8730999490489,1720476305
a81ba7,39.56800557799258,-104.873046875,1720476306
ad579b,39.53965526516154,-104.84942626953125,1720476306
a81ba7,39.56800557799258,-104.873046875,1720476306
a81ba7,39.56748962402344,-104.87304024074388,1720476307
aaa4b3,39.5196533203125,-104.84097688094428,1720476307
a81ba7,39.56730651855469,-104.87304024074388,1720476307
a81ba7,39.56707453323623,-104.873046875,1720476308
aaa4b3,39.52061539989407,-104.84033203125,1720476308
aaa4b3,39.52153015136719,-104.83972300653872,1720476309
a81ba7,39.566469354144594,-104.87298583984375,1720476309
a81ba7,39.56620788574219,-104.87298053243885,1720476310
aaa4b3,39.522477489406775,-104.839111328125,1720476310
ad579b,39.54231262207031,-104.84957487686819,1720476310
ad579b,39.54258728027344,-104.84957487686819,1720476311
a81ba7,39.565817622815146,-104.87298583984375,1720476311
aaa4b3,39.52350163863877,-104.83843994140625,1720476311
a81ba7,39.565817622815146,-104.87298583984375,1720476311
ad579b,39.54295349121094,-104.84957487686819,1720476311
a81ba7,39.56535210043697,-104.87298583984375,1720476312
a81ba7,39.56521244372352,-104.87298583984375,1720476312
aaa4b3,39.52464294433594,-104.83769292416778,1720476312
a81ba7,39.56502623477225,-104.8729248046875,1720476312
aaa4b3,39.52554993710275,-104.83709716796875,1720476313
a81ba7,39.56451416015625,-104.87292082413381,1720476313
aaa4b3,39.526702880859375,-104.83637934145719,1720476314
a81ba7,39.564239501953125,-104.87292082413381,1720476314
a81ba7,39.56404863777807,-104.8729248046875,1720476315
aaa4b3,39.527830996755824,-104.83563232421875,1720476315
aaa4b3,39.52899169921875,-104.83488663383153,1720476316
aaa4b3,39.530112056408896,-104.83416748046875,1720476317
aaa4b3,39.530763787738344,-104.833740234375,1720476318
aaa4b3,39.530763787738344,-104.833740234375,1720476318
a6bf31,39.526611328125,-104.86294953719428,1720476319
a6bf31,39.52656555175781,-104.86265099566916,1720476320
a6bf31,39.52652753409693,-104.8624267578125,1720476320
a6bf31,39.52648098185911,-104.86163330078125,1720476322
a6bf31,39.52648098185911,-104.8614501953125,1720476322
aaa4b3,39.535491943359375,-104.83076676078466,1720476322
a6bf31,39.52643442962129,-104.86126708984375,1720476323
aaa4b3,39.53759765625,-104.82945317807403,1720476324
aaa4b3,39.538770772643005,-104.8287353515625,1720476325
aaa4b3,39.53929138183594,-104.8284381368886,1720476326
aaa4b3,39.53974914550781,-104.82813959536344,1720476326
aaa4b3,39.54026044425318,-104.82781982421875,1720476327
aaa4b3,39.54067941439354,-104.82757568359375,1720476327
aaa4b3,39.54121398925781,-104.82724397078803,1720476328
aaa4b3,39.541750115863344,-104.826904296875,1720476328
aaa4b3,39.54240184719279,-104.82647705078125,1720476329
aaa4b3,39.54240184719279,-104.82647705078125,1720476329
aaa4b3,39.54342599642479,-104.82586669921875,1720476330
aaa4b3,39.544077727754235,-104.825439453125,1720476330
aaa4b3,39.54460144042969,-104.82509447180706,1720476331
aaa4b3,39.54524230957031,-104.8247362219769,1720476332
aaa4b3,39.5458001605535,-104.82440185546875,1720476332
aaa4b3,39.546405339645126,-104.823974609375,1720476333
aaa4b3,39.546824309785485,-104.82373046875,1720476333
aaa4b3,39.547393798828125,-104.82342263926631,1720476334
aaa4b3,39.54844665527344,-104.822765847911,1720476335
aaa4b3,39.549617444054554,-104.822021484375,1720476336
aaa4b3,39.55064159328654,-104.82135009765625,1720476337
aaa4b3,39.551712294756356,-104.8206787109375,1720476338
aaa4b3,39.552131264896715,-104.82037353515625,1720476338
aaa4b3,39.55278299622616,-104.82000732421875,1720476339
aaa4b3,39.55278299622616,-104.82000732421875,1720476339
aaa4b3,39.5537109375,-104.81936247452444,1720476340
aaa4b3,39.554351806640625,-104.81894451638925,1720476340
aaa4b3,39.55499267578125,-104.81852655825406,1720476341
aaa4b3,39.55552957825741,-104.8182373046875,1720476341
aaa4b3,39.55613475734904,-104.81781005859375,1720476342
aaa4b3,39.5567864886785,-104.8173828125,1720476343
aaa4b3,39.557205458818856,-104.817138671875,1720476343
aaa4b3,39.557205458818856,-104.817138671875,1720476343
aaa4b3,39.55827616028866,-104.81640625,1720476344
aaa4b3,39.55888133938029,-104.8160400390625,1720476344
aaa4b3,39.55930030952066,-104.81573486328125,1720476345
aaa4b3,39.55930030952066,-104.81573486328125,1720476345
aaa4b3,39.560371010990465,-104.8150634765625,1720476346
aaa4b3,39.560976190082094,-104.81463623046875,1720476347
aaa4b3,39.56162792141154,-104.814208984375,1720476347
aaa4b3,39.5621337890625,-104.81386931046194,1720476348
aaa4b3,39.562774658203125,-104.81345135232675,1720476348
aaa4b3,39.563303801972985,-104.8131103515625,1720476349
aaa4b3,39.563303801972985,-104.8131103515625,1720476349
aaa4b3,39.56432795120498,-104.81243896484375,1720476350
aaa4b3,39.56432795120498,-104.81243896484375,1720476350
aaa4b3,39.565521240234375,-104.81166010317594,1720476351
aaa4b3,39.56593322753906,-104.81136156165081,1720476351
aaa4b3,39.56634521484375,-104.81112272843069,1720476352
aaa4b3,39.56684177204714,-104.81072998046875,1720476352
aaa4b3,39.56739807128906,-104.81040622877038,1720476353
aaa4b3,39.56781005859375,-104.81010768724525,1720476353
aaa4b3,39.56822204589844,-104.80986885402513,1720476353
aaa4b3,39.568750413797666,-104.80950927734375,1720476354
aaa4b3,39.568750413797666,-104.80950927734375,1720476354
aaa4b3,39.56977456302966,-104.808837890625,1720476355
aaa4b3,39.57073974609375,-104.80819702148438,1720476356
aaa4b3,39.57126423463983,-104.807861328125,1720476356
aaa4b3,39.571683204780186,-104.80755615234375,1720476357
aaa4b3,39.57270735401218,-104.806884765625,1720476358
a81ba7,39.544217384467686,-104.87127685546875,1720476358
aaa4b3,39.57270735401218,-104.806884765625,1720476358
a81ba7,39.544031175516416,-104.8712158203125,1720476359
aaa4b3,39.57373150324417,-104.80621337890625,1720476359
a81ba7,39.54375186208951,-104.8712158203125,1720476359
aaa4b3,39.57480220471398,-104.80548095703125,1720476360
aaa4b3,39.57480220471398,-104.80548095703125,1720476360
aaa4b3,39.57572937011719,-104.80491306470788,1720476361
aaa4b3,39.576897055415785,-104.80413818359375,1720476362
aaa4b3,39.57792120464777,-104.803466796875,1720476363
aaa4b3,39.57894535387977,-104.80279541015625,1720476364
aaa4b3,39.58104020458157,-104.8013916015625,1720476366
aaa4b3,39.582183837890625,-104.80067377505094,1720476367
aaa4b3,39.58451843261719,-104.79912135912025,1720476369
aaa4b3,39.59272481627383,-104.793701171875,1720476377
aaa4b3,39.59678649902344,-104.79106073794156,1720476381
aaa4b3,39.59779357910156,-104.79034423828125,1720476382
aaa4b3,39.603973388671875,-104.78616465692934,1720476388
aaa4b3,39.60506115929555,-104.785400390625,1720476389
a3820b,39.516425698490465,-104.84814453125,1720476427
a3820b,39.516658459679554,-104.84820556640625,1720476427
a3820b,39.516658459679554,-104.84820556640625,1720476427
a3820b,39.51722717285156,-104.84820158585256,1720476428
a3820b,39.51754295219809,-104.84820556640625,1720476428
a3820b,39.517822265625,-104.8482666015625,1720476429
a3820b,39.51819468352754,-104.8482666015625,1720476429
a3820b,39.51850891113281,-104.8482612941576,1720476430
a3820b,39.51873779296875,-104.8482612941576,1720476430
a3820b,39.519012451171875,-104.84832100246263,1720476431
a3820b,39.519311937235166,-104.84832763671875,1720476431
a3820b,39.5196533203125,-104.84832100246263,1720476432
a3820b,39.52001953125,-104.84832100246263,1720476432
a3820b,39.52033608646716,-104.84832763671875,1720476433
a3820b,39.5254102803893,-104.84857177734375,1720476441
a3820b,39.52564304157839,-104.8486328125,1720476441
a3820b,39.525970458984375,-104.84861954398778,1720476442
a3820b,39.52629477290784,-104.8486328125,1720476442
a3820b,39.52666719081038,-104.8486328125,1720476443
a3820b,39.52666719081038,-104.8486328125,1720476443
a3820b,39.52825927734375,-104.84867925229278,1720476445
a3820b,39.52862548828125,-104.84867925229278,1720476446
a3820b,39.52899169921875,-104.84873896059781,1720476446
a3820b,39.529266357421875,-104.84873896059781,1720476447
a3820b,39.5295999817929,-104.8487548828125,1720476447
a3820b,39.52983274298199,-104.8487548828125,1720476448
a81ba7,39.50816345214844,-104.8609791631284,1720476448
a3820b,39.530205160884535,-104.8487548828125,1720476448
a3820b,39.530548095703125,-104.84879866890284,1720476449
a3820b,39.53082275390625,-104.84879866890284,1720476449
a3820b,39.53113620564089,-104.84881591796875,1720476450
a3820b,39.53113620564089,-104.84881591796875,1720476450
a3820b,39.53233337402344,-104.8489180855129,1720476452
a3820b,39.532672429488876,-104.84893798828125,1720476452
a3820b,39.53297424316406,-104.84897779381794,1720476453
a3820b,39.53324890136719,-104.84897779381794,1720476453
a3820b,39.53361511230469,-104.84903750212297,1720476454
a3820b,39.53392933990995,-104.84906005859375,1720476454
a3820b,39.53425598144531,-104.84903750212297,1720476455
a3820b,39.53453063964844,-104.84903750212297,1720476455
a3820b,39.53489685058594,-104.849097210428,1720476456
a3820b,39.53518625033104,-104.84912109375,1720476456
a3820b,39.535491943359375,-104.849097210428,1720476457
a3820b,39.53590393066406,-104.849156918733,1720476457
a3820b,39.53627014160156,-104.849156918733,1720476458
a3820b,39.5364990234375,-104.849156918733,1720476458
a3820b,39.53672790527344,-104.84921662703803,1720476459
a3820b,39.53704833984375,-104.84918212890625,1720476459
a3820b,39.54039001464844,-104.84939575195312,1720476465
a6bf31,39.57591247558594,-104.853515625,1720476492
a6bf31,39.5760498046875,-104.853515625,1720476492
a6bf31,39.57624532408633,-104.853515625,1720476493
a6bf31,39.57624532408633,-104.853515625,1720476493
a6bf31,39.582297115002646,-104.853515625,1720476510
a6bf31,39.58305358886719,-104.85357533330503,1720476512
a6bf31,39.58319091796875,-104.85357533330503,1720476513
a6bf31,39.5833740234375,-104.85363504161006,1720476513
addc0a,39.51896667480469,-104.84820158585256,1720476610
addc0a,39.5256895938162,-104.84869384765625,1720476621
addc0a,39.5262016684322,-104.84869384765625,1720476621
addc0a,39.52727236990201,-104.8487548828125,1720476623
addc0a,39.5275051310911,-104.8487548828125,1720476623
addc0a,39.527830996755824,-104.8487548828125,1720476624
addc0a,39.527830996755824,-104.8487548828125,1720476624
addc0a,39.5284423828125,-104.84879866890284,1720476625
addc0a,39.52885514598782,-104.84881591796875,1720476625
addc0a,39.52913445941472,-104.848876953125,1720476626
addc0a,39.52913445941472,-104.848876953125,1720476626
addc0a,39.52976989746094,-104.84885837720788,1720476627
addc0a,39.530158608646715,-104.848876953125,1720476627
addc0a,39.530391369835804,-104.84893798828125,1720476628
a1a39b,39.566162109375,-104.85070933466372,1720476628
addc0a,39.530391369835804,-104.84893798828125,1720476628
a1a39b,39.56629943847656,-104.85076904296875,1720476628
a1a39b,39.56639099121094,-104.85076904296875,1720476629
a1a39b,39.5665283203125,-104.85076904296875,1720476629
a1a39b,39.566619873046875,-104.85076904296875,1720476630
a1a39b,39.566802978515625,-104.85076904296875,1720476630
a1a39b,39.56693487652277,-104.85076904296875,1720476631
a1a39b,39.56754005561441,-104.850830078125,1720476633
addc0a,39.53517150878906,-104.84921662703803,1720476635
addc0a,39.535791429422666,-104.8492431640625,1720476636
a1a39b,39.56867980957031,-104.85088845957881,1720476637
addc0a,39.536407470703125,-104.84927633534306,1720476637
a1a39b,39.56886291503906,-104.85088845957881,1720476637
addc0a,39.53746032714844,-104.8493360436481,1720476639
